timestamp,average_price,min_price,max_price,volatility,rsi,atr
1735688871.3476398,93325.51019999999,93266.49,93521.32,254.83000000000175,38.7283885173696,211.6793939393989
1735688881.475425,93323.32090000002,93266.49,93509.76,243.26999999998952,39.32853717026355,201.48959595959067
1735688891.5999308,93321.3172,93266.49,93475.16,208.66999999999825,41.219902331542556,172.0481818181839
1735688901.7225738,93319.63960000001,93266.49,93463.55,197.05999999999767,41.805348145123574,161.8204040404058
1735688912.0052829,93318.15980000002,93266.49,93463.55,197.05999999999767,42.62836477033986,161.5167676767695
1735688922.2559197,93316.67840000002,93266.49,93463.55,197.05999999999767,42.46330072373865,161.41888888889068
1735688932.3715787,93315.3757,93266.49,93463.55,197.05999999999767,43.045664684339904,161.22525252525432
1735688942.4811697,93314.01920000002,93266.49,93463.55,197.05999999999767,41.31651745844986,160.84545454545642
1735688952.759576,93312.48190000003,93266.49,93460.53,194.0399999999936,41.8171551433942,157.6928282828265
1735688962.8760698,93310.97630000004,93266.49,93440.88,174.38999999999942,42.73843730238822,139.64373737374086
1735688973.1427026,93309.70510000004,93266.49,93415.88,149.38999999999942,44.213481230608075,117.24111111111445
1735688983.2751825,93308.90190000003,93266.49,93415.88,149.38999999999942,45.54925608281293,116.55020202020542
1735688993.396076,93308.19380000001,93266.49,93415.88,149.38999999999942,46.08996539792364,115.83111111111448
1735689003.5138304,93307.4819,93266.49,93414.06,147.56999999999243,46.70770669368057,113.63424242423972
1735689013.6288412,93307.3213,93266.49,93414.06,147.56999999999243,48.5888872183681,113.36878787878518
1735689023.7255516,93306.99689999995,93266.49,93390.77,124.27999999999884,49.56726555652887,93.15050505050779
1735689034.1681106,93306.97319999996,93266.49,93390.77,124.27999999999884,49.80263444846632,93.11393939394203
1735689044.2934113,93306.90729999996,93266.49,93388.94,122.44999999999709,49.74080285770243,91.53161616161724
1735689054.5530932,93307.02529999995,93266.49,93400.74,134.25,53.11002637042074,102.09222222222594
1735689064.6683457,93307.78339999994,93266.49,93421.12,154.6299999999901,54.15898718623807,120.73434343433841
1735689074.9344776,93308.46749999997,93266.49,93421.12,154.6299999999901,53.42372732848542,121.3658585858536
1735689085.0422342,93309.28569999995,93266.49,93433.01,166.51999999998952,54.45739139773394,132.85757575757012
1735689095.164702,93310.52409999995,93266.49,93473.84,207.34999999999127,55.79703346988135,170.9463636363594
1735689105.3410442,93311.52239999996,93266.49,93473.84,207.34999999999127,55.44392426565027,171.7486868686827
1735689115.4624045,93312.62709999995,93266.49,93473.84,207.34999999999127,58.01837185843351,172.21141414140996
1735689125.5640156,93314.12149999996,93266.49,93473.84,207.34999999999127,58.09193278033298,172.66222222221793
1735689135.7542086,93315.28939999995,93266.49,93473.84,207.34999999999127,56.39936992103209,172.71171717171296
1735689145.901056,93316.71009999998,93266.49,93473.84,207.34999999999127,57.04728334035607,173.00666666666243
1735689156.0424395,93318.03669999997,93266.49,93473.84,207.34999999999127,56.025939959196094,173.42676767676357
1735689166.2777603,93319.61089999996,93266.49,93490.49,224.0,57.85236104598465,188.22666666666993
1735689176.3893824,93321.18499999997,93266.49,93490.49,224.0,59.07354394401029,188.6900000000032
1735689186.5083392,93323.00889999997,93266.49,93494.75,228.25999999999476,58.53537699334344,192.85353535353417
1735689196.6920762,93324.82419999997,93266.49,93510.89,244.39999999999418,60.16152822618172,206.82090909090795
1735689206.8014343,93326.47949999999,93266.49,93510.89,244.39999999999418,60.251642494112595,206.6483838383827
1735689216.9121683,93328.51869999999,93266.49,93510.89,244.39999999999418,60.53906193762127,206.52020202020086
1735689227.0239294,93330.5679,93266.49,93510.89,244.39999999999418,59.692055623241586,206.59717171717048
1735689237.1500602,93332.24859999998,93266.49,93510.89,244.39999999999418,58.62842377261017,206.51878787878655
1735689247.579911,93334.08359999997,93266.49,93510.89,244.39999999999418,58.46529002801786,206.81292929292792
1735689257.6990614,93335.55339999998,93266.49,93510.89,244.39999999999418,58.373220612917855,206.79555555555405
1735689267.8350255,93337.02409999998,93266.49,93510.89,244.39999999999418,57.96545303031956,206.55242424242266
1735689277.9435036,93338.56509999998,93266.49,93510.89,244.39999999999418,58.77695365067534,206.15858585858422
1735689288.064234,93340.2466,93266.49,93510.89,244.39999999999418,58.6851319571475,205.78333333333174
1735689298.2654815,93341.90499999998,93266.49,93510.89,244.39999999999418,58.602251799766236,205.4188888888873
1735689308.3872988,93343.5536,93266.49,93510.89,244.39999999999418,57.84622924968628,205.23646464646308
1735689318.5498087,93344.94249999998,93266.49,93510.89,244.39999999999418,57.868426101601614,204.88090909090755
1735689328.662452,93346.4622,93266.49,93510.89,244.39999999999418,58.571566182531015,204.48626262626115
1735689338.7916641,93348.061,93266.49,93510.89,244.39999999999418,57.47315723601915,204.32848484848327
1735689349.0652914,93349.65209999999,93266.49,93510.89,244.39999999999418,59.166747869772536,204.29949494949327
1735689359.1708155,93351.28889999999,93266.49,93510.89,244.39999999999418,58.75729954532778,204.22474747474587
1735689369.3016622,93353.0981,93266.49,93510.89,244.39999999999418,59.408932813031186,204.3704040404024
1735689379.4793856,93354.8727,93266.49,93510.89,244.39999999999418,59.50673931746605,204.50040404040237
1735689389.618926,93356.60460000002,93266.49,93510.89,244.39999999999418,59.059032589035766,204.59080808080637
1735689399.7312887,93358.19450000003,93266.49,93510.89,244.39999999999418,60.227383045509164,204.24747474747298
1735689409.846251,93359.96910000002,93266.49,93510.89,244.39999999999418,59.8291972054351,203.72060606060427
1735689419.9585645,93361.55930000002,93266.49,93510.89,244.39999999999418,57.18329491234654,203.1996969696951
1735689430.2731946,93363.00510000001,93266.49,93510.89,244.39999999999418,57.66706602063282,202.78525252525066
1735689440.382881,93364.45080000004,93266.49,93510.89,244.39999999999418,59.48662423168651,202.07818181817981
1735689450.4896781,93366.21380000004,93266.49,93510.89,244.39999999999418,59.54193470876729,201.41545454545255
1735689460.6039286,93367.96080000006,93266.49,93510.89,244.39999999999418,59.539541944715026,200.75252525252318
1735689470.7168105,93369.33490000005,93266.49,93510.89,244.39999999999418,57.21017116351362,199.7130303030282
1735689480.9755518,93370.70890000003,93266.49,93510.89,244.39999999999418,55.943685711815746,198.94999999999783
1735689491.205828,93371.80920000002,93266.49,93510.89,244.39999999999418,55.944161723553115,198.18707070706856
1735689501.3090835,93372.93280000001,93266.49,93510.89,244.39999999999418,56.05539688527318,197.44757575757353
1735689511.426957,93374.0574,93266.49,93510.89,244.39999999999418,56.571148931543206,196.6242424242401
1735689521.5248556,93375.2662,93266.49,93510.89,244.39999999999418,55.67850127076828,195.98858585858346
1735689531.9616907,93376.2233,93266.49,93510.89,244.39999999999418,55.44895883991396,195.25686868686626
1735689542.198879,93377.04759999999,93266.49,93510.89,244.39999999999418,56.445914624541935,194.0994949494925
1735689552.2981863,93378.3374,93266.49,93510.89,244.39999999999418,57.00847391743828,193.05313131312877
1735689562.419035,93379.32609999999,93266.49,93510.89,244.39999999999418,55.329079267898805,192.05434343434084
1735689572.5352736,93380.17339999999,93266.49,93510.89,244.39999999999418,53.84366855493532,191.33333333333084
1735689582.6472583,93380.89639999998,93266.49,93510.89,244.39999999999418,53.869005973844324,190.60717171716922
1735689592.765132,93381.61529999998,93266.49,93510.89,244.39999999999418,54.00619408863817,189.85717171716922
1735689603.0271657,93382.18609999999,93266.49,93510.89,244.39999999999418,52.51360150794616,189.38303030302794
1735689613.1364005,93382.5451,93266.49,93510.89,244.39999999999418,51.03547108007941,189.1888888888865
1735689623.4999886,93382.7393,93266.49,93510.89,244.39999999999418,51.97946490275437,188.8243434343411
1735689633.60952,93383.4127,93266.49,93510.89,244.39999999999418,55.26137283648045,187.852828282826
1735689643.7309046,93384.5483,93269.36,93510.89,241.52999999999884,55.953381158577905,185.31575757575752
1735689653.952065,93385.7084,93269.36,93510.89,241.52999999999884,56.220413409018185,184.14242424242414
1735689664.0722322,93387.10089999998,93269.63,93510.89,241.25999999999476,56.933045356371665,183.05010101009887
1735689674.2978327,93388.39079999998,93269.63,93510.89,241.25999999999476,57.21939855993242,181.99050505050297
1735689684.402993,93389.69759999998,93277.07,93510.89,233.81999999999243,56.53696002715738,177.0408080808048
1735689694.5202053,93390.94139999998,93289.94,93510.89,220.9499999999971,55.80652816430457,169.22474747474658
1735689704.6462085,93392.19179999997,93289.94,93510.89,220.9499999999971,56.0431307333302,168.45888888888794
1735689714.7599294,93393.46159999997,93289.94,93510.89,220.9499999999971,56.9935751075243,167.78999999999903
1735689724.8700058,93394.84699999998,93289.94,93510.89,220.9499999999971,57.589243141867044,167.14252525252436
1735689735.1233075,93396.14769999997,93289.94,93510.89,220.9499999999971,56.452037624158194,166.43828282828193
1735689745.2369084,93397.83779999998,93289.94,93510.89,220.9499999999971,58.45909611558779,166.2101010101
1735689755.3426213,93399.53129999997,93289.94,93510.89,220.9499999999971,58.419824603749106,166.01101010100905
1735689765.4629154,93401.35429999998,93289.94,93510.89,220.9499999999971,58.821537419573,166.01414141414034
1735689775.681761,93403.12569999999,93289.94,93510.89,220.9499999999971,58.821537419573,166.0172727272716
1735689785.8066986,93404.89700000001,93289.94,93510.89,220.9499999999971,59.00194814925829,165.98919191919083
1735689795.93171,93406.5256,93289.94,93510.89,220.9499999999971,58.073080553806996,165.77232323232212
1735689806.033511,93408.0085,93289.94,93510.89,220.9499999999971,56.99576073428695,165.43909090908974
1735689816.153868,93409.28579999998,93289.94,93510.89,220.9499999999971,56.16514482269632,164.93282828282702
1735689826.2870638,93410.5164,93289.94,93510.89,220.9499999999971,55.82380266508959,164.37929292929178
